               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 316,            0.022901,            0.006993,           0.0027362,             0.99552,                   1,               0.995,             0.90841,           0.0066794,           0.0022361,          0.00068407,            0.003763,            0.003763,            0.003763
                 317,            0.014923,           0.0057116,           0.0025018,             0.99616,                   1,               0.995,             0.91306,           0.0064637,           0.0022163,          0.00068302,           0.0037432,           0.0037432,           0.0037432
                 318,            0.017894,           0.0065877,           0.0019868,              0.9963,                   1,               0.995,              0.9073,           0.0063521,           0.0022514,          0.00069076,           0.0037234,           0.0037234,           0.0037234
                 319,            0.013109,           0.0057157,           0.0013917,              0.9963,                   1,               0.995,             0.90267,           0.0065333,           0.0022839,          0.00070065,           0.0037036,           0.0037036,           0.0037036
                 320,             0.01847,           0.0064035,           0.0019867,              0.9963,                   1,               0.995,             0.89561,           0.0064248,           0.0022549,          0.00070968,           0.0036838,           0.0036838,           0.0036838
                 321,            0.020289,           0.0059508,           0.0029368,             0.99593,                   1,               0.995,             0.90967,           0.0061319,           0.0022285,          0.00072521,            0.003664,            0.003664,            0.003664
                 322,            0.017011,           0.0063801,           0.0020109,             0.99628,                   1,               0.995,             0.89269,           0.0070458,           0.0023121,          0.00072198,           0.0036442,           0.0036442,           0.0036442
                 323,            0.023587,           0.0067121,           0.0025829,             0.99596,                   1,               0.995,             0.88912,           0.0074312,           0.0023951,          0.00072649,           0.0036244,           0.0036244,           0.0036244
                 324,            0.021557,           0.0070498,            0.002899,             0.99585,                   1,               0.995,             0.90134,           0.0068691,           0.0023861,          0.00072397,           0.0036046,           0.0036046,           0.0036046
                 325,            0.013142,           0.0064204,           0.0014656,             0.99551,             0.99966,               0.995,             0.89223,           0.0076635,           0.0023762,          0.00071412,           0.0035848,           0.0035848,           0.0035848
                 326,            0.018151,           0.0065922,           0.0036954,             0.99526,                   1,               0.995,             0.89788,           0.0072879,           0.0023277,          0.00072134,            0.003565,            0.003565,            0.003565
                 327,            0.016669,           0.0063366,           0.0024275,             0.99463,                   1,               0.995,             0.90401,           0.0068198,           0.0023621,          0.00072869,           0.0035452,           0.0035452,           0.0035452
                 328,            0.015297,           0.0056305,           0.0014863,             0.99433,                   1,               0.995,             0.91129,            0.006024,           0.0022314,          0.00073093,           0.0035254,           0.0035254,           0.0035254
                 329,            0.017307,           0.0068909,           0.0026366,             0.99664,                   1,               0.995,             0.89533,           0.0066164,           0.0021714,           0.0007166,           0.0035056,           0.0035056,           0.0035056
                 330,            0.015505,           0.0065139,           0.0018027,             0.99677,                   1,               0.995,             0.90236,           0.0067339,           0.0022064,          0.00070527,           0.0034858,           0.0034858,           0.0034858
                 331,             0.01963,           0.0061284,           0.0024708,             0.99648,                   1,               0.995,             0.91783,           0.0064135,           0.0021719,          0.00069233,            0.003466,            0.003466,            0.003466
                 332,            0.013862,           0.0057654,           0.0032261,             0.99588,                   1,               0.995,             0.92809,           0.0064995,           0.0020972,          0.00069253,           0.0034462,           0.0034462,           0.0034462
                 333,            0.014287,           0.0061028,           0.0019217,             0.99557,                   1,               0.995,              0.9205,           0.0058696,           0.0021013,          0.00069082,           0.0034264,           0.0034264,           0.0034264
                 334,            0.017335,            0.006056,           0.0025488,             0.99568,                   1,               0.995,             0.91108,           0.0063875,           0.0022153,           0.0006941,           0.0034066,           0.0034066,           0.0034066
                 335,            0.014295,           0.0062242,           0.0021081,             0.99634,                   1,               0.995,             0.89993,           0.0071845,           0.0022552,          0.00069646,           0.0033868,           0.0033868,           0.0033868
                 336,            0.014391,           0.0067362,           0.0019569,             0.99668,                   1,               0.995,             0.90452,            0.006564,           0.0022268,          0.00070097,            0.003367,            0.003367,            0.003367
                 337,            0.014226,           0.0062999,           0.0015746,             0.99696,                   1,               0.995,             0.91759,           0.0059556,           0.0022658,          0.00070029,           0.0033472,           0.0033472,           0.0033472
                 338,            0.015119,           0.0064188,           0.0019048,             0.99695,                   1,               0.995,             0.91584,           0.0062595,           0.0024217,          0.00069367,           0.0033274,           0.0033274,           0.0033274
                 339,            0.016228,            0.006803,           0.0015583,             0.99673,                   1,               0.995,             0.92126,           0.0064823,           0.0023561,          0.00068012,           0.0033076,           0.0033076,           0.0033076
                 340,             0.01294,             0.00562,           0.0017328,              0.9967,                   1,               0.995,             0.91563,           0.0065303,           0.0023358,          0.00067087,           0.0032878,           0.0032878,           0.0032878
                 341,            0.020277,           0.0068151,           0.0019494,             0.99635,                   1,               0.995,             0.91579,           0.0062203,           0.0023052,          0.00066636,            0.003268,            0.003268,            0.003268
                 342,             0.01747,            0.006502,           0.0016778,             0.99646,                   1,               0.995,             0.92849,           0.0060734,           0.0022212,          0.00066292,           0.0032482,           0.0032482,           0.0032482
                 343,            0.011178,           0.0059215,           0.0014294,              0.9969,                   1,               0.995,             0.92304,           0.0058638,           0.0021991,          0.00065296,           0.0032284,           0.0032284,           0.0032284
                 344,            0.016925,           0.0059164,           0.0016254,             0.99649,                   1,               0.995,             0.92977,           0.0058858,           0.0021104,          0.00064241,           0.0032086,           0.0032086,           0.0032086
                 345,            0.014268,           0.0059614,           0.0014516,             0.99613,                   1,               0.995,              0.9092,           0.0069744,           0.0021808,            0.000635,           0.0031888,           0.0031888,           0.0031888
                 346,            0.017487,           0.0064435,            0.001817,               0.996,                   1,               0.995,             0.91113,           0.0072367,           0.0022571,          0.00062832,            0.003169,            0.003169,            0.003169
                 347,            0.014743,           0.0054338,           0.0014213,             0.99649,                   1,               0.995,              0.9259,           0.0060907,            0.002174,          0.00062402,           0.0031492,           0.0031492,           0.0031492
                 348,            0.017208,           0.0066294,           0.0021718,             0.99674,                   1,               0.995,             0.92166,           0.0061717,           0.0021899,          0.00062678,           0.0031294,           0.0031294,           0.0031294
                 349,            0.014998,           0.0058486,           0.0011893,             0.99713,                   1,               0.995,             0.92796,           0.0057256,            0.002086,          0.00062615,           0.0031096,           0.0031096,           0.0031096
                 350,            0.018167,           0.0058006,           0.0017214,             0.99733,                   1,               0.995,             0.91704,           0.0062821,           0.0022041,          0.00062624,           0.0030898,           0.0030898,           0.0030898
                 351,            0.018172,            0.006434,           0.0015594,             0.99719,                   1,               0.995,             0.91885,            0.006121,           0.0022607,           0.0006237,             0.00307,             0.00307,             0.00307
                 352,            0.013577,            0.005478,           0.0012655,              0.9964,                   1,               0.995,             0.91005,           0.0063582,            0.002329,          0.00062529,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01911,           0.0069693,           0.0018171,             0.99635,                   1,               0.995,             0.91616,           0.0063794,           0.0021774,          0.00062252,           0.0030304,           0.0030304,           0.0030304
                 354,            0.017196,           0.0064063,           0.0019961,             0.99598,                   1,               0.995,             0.92088,           0.0063874,           0.0022125,          0.00062276,           0.0030106,           0.0030106,           0.0030106
                 355,             0.01624,            0.005801,           0.0014523,             0.99577,                   1,               0.995,             0.92001,           0.0059849,           0.0021758,          0.00062616,           0.0029908,           0.0029908,           0.0029908
                 356,            0.015696,           0.0067613,           0.0015042,             0.99657,                   1,               0.995,             0.91544,           0.0065477,           0.0021683,          0.00062587,            0.002971,            0.002971,            0.002971
                 357,            0.014849,            0.005767,           0.0013092,             0.99606,                   1,               0.995,             0.92868,           0.0055983,           0.0021248,          0.00062767,           0.0029512,           0.0029512,           0.0029512
                 358,            0.019961,           0.0068486,           0.0020632,             0.99558,                   1,               0.995,             0.91219,            0.007276,           0.0022519,          0.00062835,           0.0029314,           0.0029314,           0.0029314
                 359,            0.017986,           0.0063142,           0.0020042,             0.99488,                   1,               0.995,             0.92298,           0.0060068,           0.0022119,          0.00063045,           0.0029116,           0.0029116,           0.0029116
                 360,            0.015861,           0.0061925,           0.0015752,             0.99505,                   1,               0.995,             0.93234,           0.0058269,           0.0021737,          0.00063118,           0.0028918,           0.0028918,           0.0028918
                 361,             0.01566,            0.005967,           0.0045957,             0.99669,                   1,               0.995,             0.92401,           0.0055633,            0.002108,          0.00062944,            0.002872,            0.002872,            0.002872
                 362,            0.018364,            0.006662,            0.001982,             0.99685,                   1,               0.995,             0.92506,           0.0058142,           0.0021799,          0.00063137,           0.0028522,           0.0028522,           0.0028522
                 363,            0.014191,           0.0049415,           0.0015154,             0.99704,                   1,               0.995,             0.92582,           0.0057212,           0.0021037,          0.00062822,           0.0028324,           0.0028324,           0.0028324
                 364,            0.019488,           0.0060226,           0.0025321,              0.9972,                   1,               0.995,             0.93106,           0.0057401,           0.0021124,          0.00062734,           0.0028126,           0.0028126,           0.0028126
                 365,            0.014514,           0.0059268,           0.0012492,             0.99719,                   1,               0.995,             0.92533,           0.0056035,            0.002085,          0.00062347,           0.0027928,           0.0027928,           0.0027928
                 366,            0.017586,           0.0053829,           0.0014139,             0.99725,                   1,               0.995,              0.9352,           0.0057013,           0.0020794,          0.00061971,            0.002773,            0.002773,            0.002773
                 367,            0.012839,           0.0063317,           0.0011267,             0.99732,                   1,               0.995,             0.92624,           0.0060137,           0.0020822,          0.00061381,           0.0027532,           0.0027532,           0.0027532
                 368,            0.016372,           0.0060968,           0.0013711,             0.99708,                   1,               0.995,             0.92766,            0.006424,           0.0020659,          0.00061169,           0.0027334,           0.0027334,           0.0027334
                 369,            0.020065,           0.0060831,           0.0024554,             0.99713,                   1,               0.995,             0.91956,           0.0061112,           0.0020662,          0.00061099,           0.0027136,           0.0027136,           0.0027136
                 370,              0.0148,           0.0061816,           0.0016198,             0.99671,                   1,               0.995,             0.91342,           0.0062566,           0.0020981,          0.00061587,           0.0026938,           0.0026938,           0.0026938
                 371,            0.017526,           0.0065378,           0.0022426,             0.99641,                   1,               0.995,             0.90908,           0.0059356,           0.0020872,          0.00061865,            0.002674,            0.002674,            0.002674
                 372,            0.017935,           0.0055504,           0.0019069,             0.99688,                   1,               0.995,             0.91908,           0.0057751,           0.0020793,          0.00062207,           0.0026542,           0.0026542,           0.0026542
                 373,             0.01188,           0.0054201,           0.0013686,             0.99658,                   1,               0.995,             0.92574,           0.0055364,           0.0020237,          0.00062159,           0.0026344,           0.0026344,           0.0026344
                 374,            0.018202,           0.0066618,           0.0037388,             0.99693,                   1,               0.995,             0.92314,            0.006109,           0.0021354,          0.00062035,           0.0026146,           0.0026146,           0.0026146
                 375,            0.016232,           0.0060783,             0.00384,             0.99626,                   1,               0.995,             0.91818,           0.0056897,           0.0021496,          0.00062987,           0.0025948,           0.0025948,           0.0025948
                 376,            0.017013,           0.0056532,           0.0056469,              0.9962,                   1,               0.995,             0.92248,            0.005687,           0.0021766,           0.0006383,            0.002575,            0.002575,            0.002575
                 377,            0.018453,           0.0062674,           0.0041554,             0.99562,                   1,               0.995,             0.92583,           0.0055735,           0.0021064,          0.00063643,           0.0025552,           0.0025552,           0.0025552
                 378,            0.016676,           0.0061734,           0.0016642,             0.99588,                   1,               0.995,              0.9258,           0.0055498,           0.0020826,          0.00064488,           0.0025354,           0.0025354,           0.0025354
                 379,            0.018152,            0.006047,           0.0023691,             0.99624,                   1,               0.995,             0.92655,           0.0057445,           0.0020442,          0.00062302,           0.0025156,           0.0025156,           0.0025156
                 380,            0.012926,           0.0060318,           0.0014415,             0.99576,                   1,               0.995,             0.92505,           0.0059957,           0.0021554,          0.00061144,           0.0024958,           0.0024958,           0.0024958
                 381,            0.018066,           0.0056775,            0.002506,             0.99595,                   1,               0.995,             0.92708,           0.0056654,           0.0021686,           0.0005979,            0.002476,            0.002476,            0.002476
                 382,             0.01517,           0.0059442,           0.0025286,             0.99611,                   1,               0.995,             0.93466,           0.0055132,           0.0020679,          0.00058984,           0.0024562,           0.0024562,           0.0024562
                 383,            0.015534,           0.0063132,           0.0014518,             0.99665,                   1,               0.995,             0.92362,            0.005476,            0.002009,          0.00058354,           0.0024364,           0.0024364,           0.0024364
                 384,            0.014343,           0.0059697,            0.001142,             0.99665,                   1,               0.995,             0.93193,            0.005369,           0.0019779,          0.00058072,           0.0024166,           0.0024166,           0.0024166
                 385,            0.013827,           0.0057538,           0.0017445,             0.99641,                   1,               0.995,             0.93078,           0.0053424,           0.0020027,          0.00058071,           0.0023968,           0.0023968,           0.0023968
                 386,            0.014316,           0.0055834,           0.0012353,              0.9964,                   1,               0.995,             0.93334,           0.0056014,           0.0020611,          0.00057817,            0.002377,            0.002377,            0.002377
                 387,            0.016946,           0.0059217,           0.0013234,             0.99641,                   1,               0.995,             0.93064,           0.0054877,            0.002076,          0.00057371,           0.0023572,           0.0023572,           0.0023572
                 388,            0.014492,           0.0062169,           0.0013205,             0.99643,                   1,               0.995,             0.92842,           0.0053513,            0.002075,          0.00057006,           0.0023374,           0.0023374,           0.0023374
                 389,            0.010938,           0.0054593,           0.0034095,             0.99643,                   1,               0.995,             0.92618,           0.0059007,           0.0021119,          0.00056503,           0.0023176,           0.0023176,           0.0023176
                 390,            0.013109,           0.0056028,           0.0010417,             0.99636,                   1,               0.995,             0.91812,            0.006721,           0.0021223,          0.00056142,           0.0022978,           0.0022978,           0.0022978
                 391,            0.012661,           0.0051845,           0.0016957,             0.99656,                   1,               0.995,              0.9261,           0.0055085,           0.0020332,          0.00055629,            0.002278,            0.002278,            0.002278
                 392,            0.014139,           0.0055101,           0.0018636,             0.99642,                   1,               0.995,             0.92942,           0.0054675,           0.0019953,            0.000554,           0.0022582,           0.0022582,           0.0022582
                 393,            0.016661,            0.006488,           0.0024305,             0.99642,                   1,               0.995,             0.93548,           0.0054666,           0.0019738,          0.00055056,           0.0022384,           0.0022384,           0.0022384
                 394,            0.015863,           0.0062039,           0.0011174,             0.99659,                   1,               0.995,             0.93416,            0.005286,           0.0019946,          0.00054985,           0.0022186,           0.0022186,           0.0022186
                 395,            0.015692,           0.0055588,           0.0014496,             0.99612,                   1,               0.995,             0.93515,           0.0052705,            0.001943,          0.00054768,           0.0021988,           0.0021988,           0.0021988
                 396,            0.012285,           0.0058655,           0.0014946,             0.99622,                   1,               0.995,             0.93461,            0.005218,           0.0019489,          0.00054813,            0.002179,            0.002179,            0.002179
                 397,              0.0129,           0.0053976,           0.0011919,             0.99606,                   1,               0.995,             0.93676,           0.0051503,           0.0019408,          0.00054929,           0.0021592,           0.0021592,           0.0021592
                 398,            0.013507,            0.005656,          0.00092629,             0.99603,                   1,               0.995,              0.9335,           0.0052604,            0.001939,          0.00054973,           0.0021394,           0.0021394,           0.0021394
                 399,            0.013467,           0.0063091,            0.001393,             0.99642,                   1,               0.995,             0.93038,           0.0054483,           0.0019557,          0.00054877,           0.0021196,           0.0021196,           0.0021196
                 400,            0.015852,           0.0060635,           0.0014791,             0.99654,                   1,               0.995,             0.92427,           0.0056646,           0.0019712,          0.00054791,           0.0020998,           0.0020998,           0.0020998
                 401,            0.018468,           0.0063193,           0.0013136,              0.9964,             0.99988,               0.995,             0.92859,           0.0053849,            0.001945,          0.00054731,             0.00208,             0.00208,             0.00208
                 402,            0.015579,           0.0057983,           0.0017741,             0.99627,                   1,               0.995,             0.93683,           0.0054098,           0.0019471,           0.0005469,           0.0020602,           0.0020602,           0.0020602
                 403,             0.01379,            0.005868,           0.0012668,             0.99678,                   1,               0.995,             0.93116,           0.0053216,           0.0019263,          0.00054445,           0.0020404,           0.0020404,           0.0020404
                 404,            0.014441,           0.0053933,           0.0011764,             0.99685,                   1,               0.995,              0.9341,           0.0053244,           0.0019331,          0.00054257,           0.0020206,           0.0020206,           0.0020206
                 405,            0.011958,           0.0054033,           0.0010229,             0.99702,                   1,               0.995,             0.93124,           0.0051359,           0.0019162,           0.0005401,           0.0020008,           0.0020008,           0.0020008
                 406,            0.014811,           0.0058053,           0.0011167,             0.99691,                   1,               0.995,             0.92746,           0.0055974,           0.0019682,          0.00053716,            0.001981,            0.001981,            0.001981
                 407,            0.014973,           0.0064496,           0.0011379,             0.99654,             0.99983,               0.995,             0.93062,           0.0053493,           0.0018989,          0.00053293,           0.0019612,           0.0019612,           0.0019612
                 408,            0.013651,           0.0054328,           0.0011752,             0.99658,                   1,               0.995,             0.92881,           0.0052829,           0.0018878,          0.00053165,           0.0019414,           0.0019414,           0.0019414
                 409,            0.014812,           0.0057359,           0.0011467,             0.99657,             0.99995,               0.995,             0.93142,           0.0061148,           0.0019207,          0.00052996,           0.0019216,           0.0019216,           0.0019216
                 410,            0.014913,           0.0060503,           0.0012939,             0.99669,                   1,               0.995,              0.9325,           0.0051337,           0.0019141,          0.00053025,           0.0019018,           0.0019018,           0.0019018
                 411,            0.012886,           0.0049318,           0.0029049,             0.99657,                   1,               0.995,              0.9332,           0.0051653,           0.0019239,          0.00052836,            0.001882,            0.001882,            0.001882
                 412,             0.01655,           0.0057638,           0.0014997,             0.99662,                   1,               0.995,             0.93423,            0.005571,           0.0019505,          0.00052443,           0.0018622,           0.0018622,           0.0018622
                 413,            0.011869,           0.0055906,          0.00096871,             0.99672,                   1,               0.995,              0.9329,           0.0052786,           0.0019121,          0.00051974,           0.0018424,           0.0018424,           0.0018424
                 414,            0.010363,           0.0051863,          0.00094196,             0.99672,                   1,               0.995,             0.92503,           0.0054958,           0.0019518,           0.0005155,           0.0018226,           0.0018226,           0.0018226
                 415,            0.013627,           0.0059697,           0.0014781,              0.9967,                   1,               0.995,             0.93234,           0.0052468,           0.0018905,          0.00051281,           0.0018028,           0.0018028,           0.0018028
                 416,            0.013705,           0.0062539,           0.0010837,              0.9966,                   1,               0.995,             0.93468,           0.0055698,           0.0019302,          0.00051255,            0.001783,            0.001783,            0.001783
                 417,             0.01458,           0.0057065,           0.0014148,             0.99639,                   1,               0.995,              0.9332,           0.0050309,           0.0018895,          0.00050894,           0.0017632,           0.0017632,           0.0017632
                 418,            0.013102,           0.0052548,           0.0010538,             0.99696,                   1,               0.995,             0.92711,           0.0050524,           0.0018703,          0.00050578,           0.0017434,           0.0017434,           0.0017434
                 419,            0.014192,           0.0059666,             0.00119,             0.99709,                   1,               0.995,             0.93395,           0.0051037,           0.0018254,          0.00049967,           0.0017236,           0.0017236,           0.0017236
                 420,             0.01093,           0.0054252,          0.00090504,             0.99712,                   1,               0.995,             0.93464,           0.0051706,           0.0018494,          0.00049791,           0.0017038,           0.0017038,           0.0017038
                 421,            0.011012,           0.0053733,             0.00117,             0.99716,                   1,               0.995,             0.93813,           0.0048896,           0.0018732,          0.00049099,            0.001684,            0.001684,            0.001684
                 422,            0.017015,           0.0055234,           0.0012372,             0.99708,                   1,               0.995,             0.93363,           0.0050318,           0.0018826,          0.00048533,           0.0016642,           0.0016642,           0.0016642
                 423,            0.011025,           0.0051706,          0.00098301,             0.99706,                   1,               0.995,             0.93228,           0.0049789,           0.0018742,          0.00047817,           0.0016444,           0.0016444,           0.0016444
                 424,            0.012192,           0.0059153,           0.0016655,             0.99714,                   1,               0.995,              0.9375,           0.0050422,           0.0018758,          0.00047632,           0.0016246,           0.0016246,           0.0016246
                 425,            0.013518,           0.0056554,           0.0027383,             0.99701,                   1,               0.995,             0.93975,           0.0050628,           0.0018859,          0.00047279,           0.0016048,           0.0016048,           0.0016048
                 426,            0.015867,           0.0056163,           0.0012317,             0.99726,                   1,               0.995,              0.9373,           0.0049767,           0.0019162,          0.00047148,            0.001585,            0.001585,            0.001585
                 427,            0.013289,           0.0052955,           0.0012785,             0.99719,                   1,               0.995,             0.93932,           0.0048813,           0.0018821,          0.00046832,           0.0015652,           0.0015652,           0.0015652
                 428,            0.013647,           0.0054214,           0.0014406,             0.99716,                   1,               0.995,             0.94071,           0.0048732,             0.00188,          0.00046574,           0.0015454,           0.0015454,           0.0015454
                 429,             0.01593,           0.0061445,           0.0012204,             0.99713,                   1,               0.995,             0.93761,           0.0050064,            0.001879,          0.00045837,           0.0015256,           0.0015256,           0.0015256
                 430,            0.016968,           0.0060336,           0.0020967,             0.99696,                   1,               0.995,             0.93964,           0.0051519,           0.0018707,           0.0004502,           0.0015058,           0.0015058,           0.0015058
                 431,             0.01483,           0.0061819,          0.00097251,             0.99673,                   1,               0.995,             0.93503,           0.0049663,           0.0019011,          0.00043904,            0.001486,            0.001486,            0.001486
                 432,            0.011327,           0.0058929,           0.0009847,             0.99656,                   1,               0.995,             0.93301,            0.004932,           0.0018669,          0.00043435,           0.0014662,           0.0014662,           0.0014662
                 433,            0.013031,            0.005598,           0.0013132,             0.99664,                   1,               0.995,             0.93998,           0.0049159,            0.001846,          0.00042798,           0.0014464,           0.0014464,           0.0014464
                 434,            0.010637,           0.0047785,           0.0014728,             0.99645,                   1,               0.995,             0.94285,           0.0048774,           0.0018422,          0.00042757,           0.0014266,           0.0014266,           0.0014266
                 435,            0.011243,           0.0059065,           0.0011212,             0.99645,                   1,               0.995,             0.94243,           0.0048364,           0.0018491,          0.00042472,           0.0014068,           0.0014068,           0.0014068
                 436,            0.011878,           0.0049204,           0.0010571,             0.99647,                   1,               0.995,             0.93594,           0.0050016,           0.0018466,          0.00041998,            0.001387,            0.001387,            0.001387
                 437,            0.013217,           0.0051167,          0.00085595,             0.99636,                   1,               0.995,             0.93985,           0.0049207,            0.001832,          0.00041594,           0.0013672,           0.0013672,           0.0013672
                 438,             0.01294,           0.0054374,           0.0010946,             0.99641,                   1,               0.995,             0.94293,           0.0050249,           0.0018356,          0.00041343,           0.0013474,           0.0013474,           0.0013474
                 439,            0.015204,           0.0055578,           0.0023154,             0.99662,                   1,               0.995,             0.93974,            0.004936,           0.0018294,          0.00040937,           0.0013276,           0.0013276,           0.0013276
                 440,            0.014301,           0.0055358,          0.00099509,              0.9967,                   1,               0.995,             0.93818,           0.0049248,           0.0018477,          0.00040744,           0.0013078,           0.0013078,           0.0013078
                 441,            0.014407,           0.0053948,           0.0014114,             0.99665,                   1,               0.995,             0.93425,           0.0049017,           0.0019203,          0.00040513,            0.001288,            0.001288,            0.001288
                 442,            0.012157,           0.0057063,           0.0011696,             0.99657,                   1,               0.995,             0.93207,           0.0049789,           0.0019651,          0.00040096,           0.0012682,           0.0012682,           0.0012682
                 443,            0.012461,           0.0051608,           0.0011219,             0.99674,                   1,               0.995,             0.93392,           0.0048793,           0.0019287,          0.00038978,           0.0012484,           0.0012484,           0.0012484
                 444,            0.013354,           0.0058983,          0.00099826,             0.99702,                   1,               0.995,             0.92986,           0.0050438,           0.0019257,           0.0003812,           0.0012286,           0.0012286,           0.0012286
                 445,            0.012526,           0.0054827,          0.00087182,             0.99723,                   1,               0.995,             0.93604,           0.0049398,           0.0018929,          0.00037241,           0.0012088,           0.0012088,           0.0012088
                 446,            0.011346,            0.005459,          0.00098866,             0.99729,                   1,               0.995,             0.93733,           0.0050106,           0.0018901,          0.00036535,            0.001189,            0.001189,            0.001189
                 447,            0.010476,           0.0050732,           0.0012055,             0.99759,                   1,               0.995,             0.93644,            0.004852,           0.0018599,          0.00035902,           0.0011692,           0.0011692,           0.0011692
                 448,            0.010967,            0.005721,          0.00083853,             0.99757,                   1,               0.995,             0.93846,           0.0047104,           0.0018485,          0.00035674,           0.0011494,           0.0011494,           0.0011494
                 449,            0.014664,           0.0052997,           0.0011889,             0.99736,                   1,               0.995,             0.93098,           0.0049859,           0.0018795,          0.00034924,           0.0011296,           0.0011296,           0.0011296
                 450,            0.016617,           0.0057626,           0.0023956,             0.99736,                   1,               0.995,             0.93616,           0.0050703,           0.0018809,          0.00034614,           0.0011098,           0.0011098,           0.0011098
                 451,            0.013111,           0.0058605,          0.00089043,             0.99723,                   1,               0.995,             0.93541,           0.0050737,           0.0018836,          0.00034001,             0.00109,             0.00109,             0.00109
                 452,             0.01128,           0.0052735,          0.00082123,             0.99706,                   1,               0.995,             0.93908,           0.0048761,           0.0018412,          0.00033386,           0.0010702,           0.0010702,           0.0010702
                 453,            0.012087,           0.0052465,           0.0011519,             0.99699,                   1,               0.995,             0.93736,           0.0049566,           0.0018468,          0.00032957,           0.0010504,           0.0010504,           0.0010504
                 454,            0.011545,           0.0049324,           0.0011647,             0.99703,                   1,               0.995,             0.94103,            0.005132,           0.0018481,          0.00032434,           0.0010306,           0.0010306,           0.0010306
                 455,            0.012784,           0.0053518,           0.0010208,             0.99695,                   1,               0.995,             0.94398,            0.004828,           0.0018252,          0.00031855,           0.0010108,           0.0010108,           0.0010108
                 456,            0.013175,            0.005506,           0.0010808,             0.99683,                   1,               0.995,             0.94174,           0.0048967,           0.0018505,          0.00031406,            0.000991,            0.000991,            0.000991
                 457,            0.013933,           0.0055959,           0.0015329,             0.99683,                   1,               0.995,             0.94284,            0.005042,           0.0018375,          0.00030402,           0.0009712,           0.0009712,           0.0009712
                 458,            0.013621,           0.0054488,           0.0011825,             0.99693,                   1,               0.995,             0.93908,           0.0049709,           0.0018207,           0.0002987,           0.0009514,           0.0009514,           0.0009514
                 459,            0.011505,           0.0058112,          0.00080685,             0.99679,                   1,               0.995,             0.94309,           0.0048208,           0.0018403,          0.00028892,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0091366,           0.0048335,          0.00065405,             0.99677,                   1,               0.995,             0.93935,            0.004953,           0.0018471,          0.00028273,           0.0009118,           0.0009118,           0.0009118
                 461,            0.013085,           0.0058608,            0.001352,             0.99702,                   1,               0.995,             0.94191,           0.0047564,             0.00179,          0.00027225,            0.000892,            0.000892,            0.000892
                 462,            0.011493,           0.0058462,          0.00095575,             0.99701,                   1,               0.995,             0.93959,           0.0049913,           0.0017929,          0.00026685,           0.0008722,           0.0008722,           0.0008722
                 463,              0.0105,           0.0053132,          0.00080664,             0.99697,                   1,               0.995,             0.94189,           0.0048378,           0.0017866,          0.00026007,           0.0008524,           0.0008524,           0.0008524
                 464,            0.010225,           0.0052669,          0.00070413,             0.99699,                   1,               0.995,             0.94346,           0.0048134,           0.0017764,          0.00025504,           0.0008326,           0.0008326,           0.0008326
                 465,            0.011692,           0.0046031,           0.0014457,             0.99678,                   1,               0.995,             0.94252,           0.0048408,            0.001807,          0.00025365,           0.0008128,           0.0008128,           0.0008128
                 466,            0.012813,           0.0057025,          0.00098756,              0.9968,                   1,               0.995,             0.94312,           0.0047348,            0.001797,          0.00024994,            0.000793,            0.000793,            0.000793
                 467,            0.010804,           0.0054874,           0.0008407,             0.99683,                   1,               0.995,             0.94308,           0.0047482,           0.0018013,          0.00024649,           0.0007732,           0.0007732,           0.0007732
                 468,            0.012362,           0.0049997,          0.00084596,             0.99699,                   1,               0.995,             0.94238,           0.0046757,           0.0017906,          0.00024244,           0.0007534,           0.0007534,           0.0007534
                 469,            0.011476,           0.0055119,           0.0007187,             0.99694,                   1,               0.995,             0.93823,           0.0046915,           0.0018126,          0.00023605,           0.0007336,           0.0007336,           0.0007336
                 470,            0.012624,            0.005434,           0.0038503,             0.99693,                   1,               0.995,             0.93895,           0.0048323,           0.0018246,          0.00023326,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0090727,           0.0045663,          0.00070275,             0.99682,                   1,               0.995,              0.9439,           0.0046572,           0.0017979,          0.00022708,            0.000694,            0.000694,            0.000694
                 472,            0.011032,           0.0055044,          0.00081649,             0.99676,                   1,               0.995,             0.94136,           0.0046672,           0.0017958,          0.00022353,           0.0006742,           0.0006742,           0.0006742
                 473,            0.012416,            0.005646,           0.0012351,             0.99667,                   1,               0.995,             0.94421,           0.0046506,           0.0017889,          0.00022005,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0093191,            0.005218,          0.00089106,             0.99664,                   1,               0.995,             0.94533,           0.0045913,           0.0017919,          0.00021675,           0.0006346,           0.0006346,           0.0006346
                 475,            0.012223,           0.0056723,           0.0008804,             0.99637,                   1,               0.995,             0.94097,           0.0047764,           0.0018267,          0.00021143,           0.0006148,           0.0006148,           0.0006148
                 476,            0.011603,           0.0053367,          0.00080431,             0.99631,                   1,               0.995,             0.94116,           0.0047001,           0.0018315,          0.00020907,            0.000595,            0.000595,            0.000595
